iteration,sign_ns,verify_ns,total_ns
15319,471092,84551,555669
15320,352798,83992,436814
15321,390115,85494,475631
15322,469049,85741,554818
15323,420618,84981,505627
15324,415756,85735,501515
15325,448961,84820,533810
15326,401908,84616,486548
15327,373769,85020,458818
15328,403448,83522,486994
15329,431616,85272,516920
15330,390651,84657,475333
15331,390143,84034,474207
15332,389066,88101,477192
15333,401270,85179,486473
15334,395932,90328,486289
15335,514196,85979,600203
15336,532063,87362,619451
15337,446264,85582,531876
15338,491542,87404,578976
15339,495234,86879,582142
15340,419453,86564,506045
15341,421410,86617,508053
15342,375353,88297,463676
15343,388196,86831,475052
15344,393207,87647,480878
15345,368475,86454,455504
15346,397034,85652,482710
15347,421198,85418,506647
15348,350831,87930,438785
15349,344143,86642,430815
15350,364537,87246,451808
15351,339354,86912,426291
15352,336132,88878,425038
15353,345016,86291,431333
15354,344127,87296,431446
15355,345966,85308,431305
15356,346716,85884,432626
15357,349828,86814,436666
15358,350217,86013,436256
15359,345486,98024,443565
15360,336019,85595,421643
15361,322107,85524,407657
15362,334469,85646,420140
15363,333874,89679,423579
15364,356837,88870,445733
15365,346220,89383,435636
15366,330782,93589,424399
15367,343481,89772,433279
15368,331241,88496,419763
15369,334741,89878,424645
15370,339997,88586,428609
15371,441631,88414,530071
15372,432037,91223,523286
15373,483624,91879,575531
15374,396971,91872,488874
15375,404530,90583,495145
15376,411747,91785,503565
15377,390620,90483,481135
15378,389169,90331,479531
15379,471494,89312,560837
15380,386817,90105,476954
15381,397818,90053,487900
15382,406573,90454,497057
15383,401015,90727,491782
15384,391581,89798,481411
15385,393115,89817,482964
15386,403191,89645,492868
15387,390491,91083,481608
15388,402177,90092,492300
15389,394101,90081,484213
15390,412736,90714,503481
15391,438326,91033,529391
15392,394662,90015,484708
15393,403232,90606,493869
15394,388277,90130,478440
15395,385604,90380,476016
15396,398146,89162,487340
15397,389596,90304,479932
15398,403509,90030,493570
15399,433564,89999,523597
15400,433796,90662,524491
15401,402855,90752,493636
15402,394632,90643,485305
15403,459934,91322,551289
15404,400345,91282,491659
15405,537113,89397,626539
15406,779978,90272,870281
15407,651342,91998,743368
15408,616570,91052,707648
15409,597663,92422,690111
15410,595003,96972,692001
15411,710347,92303,802676
15412,438485,92353,530866
15413,397178,92560,489766
15414,410527,92715,503270
15415,378989,94128,473143
15416,387285,92461,479774
15417,393469,93391,486888
15418,410591,91751,502368
15419,427707,93070,520803
15420,399875,91786,491687
15421,390306,91862,482194
15422,392616,92788,485436
15423,452443,91461,543932
15424,359544,93265,452835
15425,351869,91932,443828
15426,352398,92286,444710
15427,359551,92911,452489
15428,356198,92565,448789
15429,370441,92620,463089
15430,349108,97072,446206
15431,426478,94145,520647
15432,359710,98012,457753
15433,372278,91482,463788
15434,358057,91229,449313
15435,453323,91836,545187
15436,355335,91804,447167
15437,415104,92509,507641
15438,337820,91228,429074
15439,347657,91445,439128
15440,347808,93049,440885
15441,359123,91666,450815
15442,357210,92813,450049
15443,441808,92832,534666
15444,345209,92306,437539
15445,350028,101028,451082
15446,350588,95463,446079
15447,346616,95487,442131
15448,367491,95870,463390
15449,347465,95968,443461
15450,360620,95845,456491
15451,356818,96243,453089
15452,364356,96442,460826
15453,364810,96003,460841
15454,358921,96491,455439
15455,411631,96243,507902
15456,351598,96803,448431
15457,349723,96166,445917
15458,340440,95498,435964
15459,359712,95473,455213
15460,345181,96281,441490
15461,363337,95152,458516
15462,359913,96130,456071
15463,403856,96695,500575
15464,367453,95136,462621
15465,357664,96031,453724
15466,360043,95820,455899
15467,432768,94621,527417
15468,370709,94287,465024
15469,408081,95002,503111
15470,354634,95957,450619
15471,339227,102311,441567
15472,359208,96650,455891
15473,363022,95179,458229
15474,360471,96891,457389
15475,437134,95602,532764
15476,360519,94383,454929
15477,342692,95300,438020
15478,377664,96007,473697
15479,358782,96046,454858
15480,363683,94588,458297
15481,358843,94242,453113
15482,362461,97095,459586
15483,353362,94833,448223
15484,349963,99457,449448
15485,359895,96589,456511
15486,363490,96552,460070
15487,424159,95796,519981
15488,345908,96308,442245
15489,357428,95590,453044
15490,340807,95470,436305
15491,357063,96413,453504
15492,361557,96156,457739
15493,358573,95372,453974
15494,345490,95817,441335
15495,388148,97045,485221
15496,367582,95066,462680
15497,345738,99980,445746
15498,357842,96910,454783
15499,418573,95932,514533
15500,371872,96916,468816
15501,405236,96042,501306
15502,367018,95533,462579
15503,347062,95354,442444
15504,370353,95381,465762
15505,359843,95142,455011
15506,360298,98198,458522
15507,455766,96462,552256
15508,375988,95057,471073
15509,363033,95266,458326
15510,364554,95047,459629
15511,355399,96074,451502
15512,381056,96390,477475
15513,426902,96575,523505
15514,420845,96098,516969
15515,400443,94997,495468
15516,388711,95829,484568
15517,395570,95874,491472
15518,377836,96429,474293
15519,464459,95520,560007
15520,374064,96521,470612
15521,391348,96177,487553
15522,392093,96648,488767
15523,433227,96540,529795
15524,394010,95408,489455
15525,409508,95588,505122
15526,392055,94987,487075
15527,400130,97188,497346
15528,384999,94648,479680
15529,380260,95183,475473
15530,365017,100923,465966
15531,456238,95593,551862
15532,365905,100110,466043
15533,431529,96602,528158
15534,361299,102091,463418
15535,364758,94919,459706
15536,357399,94828,452255
15537,372858,94313,467199
15538,364470,94743,459240
15539,555573,95278,650879
15540,365203,100970,466201
15541,364290,95843,460162
15542,365028,95754,460810
15543,371483,94666,466176
15544,355418,95468,450912
15545,383965,95608,479600
15546,361687,96260,457975
15547,366339,95215,461581
15548,376004,96154,472186
15549,383785,102822,486635
15550,377873,104051,481956
15551,442007,103879,545916
15552,367479,103360,470868
15553,375706,104452,480188
15554,368711,103476,472217
15555,398205,105642,503876
15556,372282,101957,474274
15557,385837,103511,489378
15558,374260,103188,477487
15559,401474,104515,506029
15560,383241,104601,487878
15561,376531,109130,485692
15562,376529,103302,479863
15563,447253,103827,551110
15564,381604,102360,483996
15565,407069,103787,510888
15566,385310,103584,488923
15567,369039,111007,480077
15568,379274,102011,481317
15569,374910,108647,483587
15570,374418,103499,477946
15571,470778,102841,573650
15572,392520,102847,495396
15573,369326,108781,478137
15574,370257,102104,472392
15575,380619,114276,494928
15576,397771,103723,501525
15577,371284,111505,482818
15578,400047,103633,503710
15579,415261,111812,527103
15580,424455,103399,527886
15581,406705,104511,511247
15582,395328,104088,499446
15583,467867,104605,572504
15584,386940,104878,491847
15585,384362,103367,487759
15586,364312,103340,467682
15587,394378,104576,498984
15588,372218,103473,475729
15589,378728,113281,492044
15590,384936,104437,489411
15591,393292,109327,502649
15592,442159,103281,545478
15593,445021,102642,547693
15594,479990,103243,583264
15595,486281,103181,589494
15596,383883,103610,487522
15597,382813,102723,485567
15598,399174,105244,504447
15599,381341,104760,486135
15600,385924,103233,489187
15601,379645,102903,482584
15602,385855,104344,490239
15603,537778,103687,641503
15604,392898,104582,497511
15605,391124,102771,493931
15606,384299,102181,486511
15607,379102,103217,482350
15608,404316,102648,506997
15609,765264,106533,871826
15610,580196,105362,685592
15611,597612,104848,702493
15612,520116,105601,625754
15613,518010,104688,622734
15614,555650,116401,672087
15615,626068,105075,731181
15616,551508,105053,656599
15617,553316,105142,658493
15618,505010,104206,609252
15619,501058,105642,606737
15620,480661,104472,585170
15621,472527,105574,578137
15622,457238,111263,568537
15623,460062,106198,566299
15624,453944,105395,559374
15625,500091,105392,605520
15626,478834,105602,584472
15627,534409,111746,646189
15628,478730,104871,583638
15629,493997,106170,600200
15630,462885,105942,568865
15631,454047,105011,559094
15632,446607,104875,551516
15633,463196,105104,568337
15634,448684,110881,559602
15635,544348,104867,649253
15636,448227,104679,552943
15637,445527,105788,551352
15638,443342,105678,549056
15639,450498,105696,556231
15640,454981,105025,560040
15641,442693,113937,556667
15642,455851,105730,561618
15643,466688,105889,572613
15644,478378,106807,585222
15645,460693,105047,565778
15646,458999,105085,564120
15647,624258,104680,728974
15648,445716,104770,550520
15649,435645,105315,540999
15650,440157,106385,546578
15651,442106,105256,547400
15652,446066,104393,550494
15653,447494,103988,551518
15654,454256,104215,558508
15655,437723,105060,542818
15656,471926,105268,577227
15657,462887,104471,567394
15658,453812,105908,559754
15659,524008,105512,629557
15660,482934,104759,587730
15661,575705,106419,682161
15662,458524,106078,564639
15663,453256,104657,557945
15664,450467,104183,554688
15665,451489,105819,557342
15666,454503,103874,558412
15667,533919,110635,644590
15668,450556,106092,556686
15669,454443,104779,559256
15670,489014,104735,593787
15671,465078,104506,569622
15672,472546,106721,579305
15673,474843,105057,579939
15674,465289,111603,576927
15675,469524,105879,575448
15676,451713,105253,557001
15677,471729,105392,577158
15678,448162,105339,553538
15679,546353,105210,651600
15680,471772,105618,577427
15681,437851,112726,550613
15682,470479,105424,575939
15683,473444,106876,580357
15684,452424,103762,556220
15685,447246,104846,552129
15686,450488,104903,555425
15687,463884,104737,568657
15688,454532,111440,566006
15689,466913,103122,570081
15690,511060,106220,617314
15691,563384,104863,668285
15692,481466,105658,587157
15693,583379,105129,688545
15694,503392,104084,607513
15695,456127,105884,562045
15696,441916,105235,547188
15697,471081,104409,575525
15698,443707,114952,558696
15699,541954,104929,646922
15700,454991,104888,559914
15701,442827,105169,548029
15702,462347,105067,567450
15703,470429,105208,575674
15704,464618,105333,569988
15705,454575,112666,567278
15706,453668,105742,559448
15707,467059,104742,571837
15708,454126,104531,558693
15709,447100,105689,552826
15710,458665,104812,563513
15711,490397,104962,595396
15712,439237,111455,550725
15713,432349,105438,537828
15714,421976,111459,533472
15715,434265,105676,539977
15716,434801,105376,540211
15717,425851,104773,530658
15718,429833,104628,534498
15719,434590,105453,540079
15720,444426,104252,548710
15721,444321,105121,549477
15722,436996,105303,542336
15723,520995,111250,632281
15724,425369,103847,529255
15725,496062,104354,600451
15726,432178,105793,538008
15727,423681,104670,528386
15728,421515,104888,526441
15729,422367,105162,527566
15730,427758,104828,532623
15731,577059,105070,682167
15732,438674,110719,549430
15733,419976,105044,525057
15734,429704,105760,535500
15735,438328,103933,542297
15736,444688,104690,549414
15737,428602,103441,532080
15738,435311,105542,540888
15739,470149,105337,575521
15740,466801,103410,570250
15741,446423,111737,558197
15742,433299,104269,537607
15743,555295,104730,660062
15744,427129,105378,532542
15745,423987,104134,528160
15746,417824,105692,523553
15747,423120,105620,528779
15748,420818,104840,525694
15749,423060,104275,527369
15750,426146,103433,529618
15751,431501,103425,534963
15752,411096,104132,515265
15753,435182,103866,539084
15754,412191,110395,522620
15755,588287,104657,692983
15756,429431,104272,533740
15757,564416,104702,669156
15758,418222,104757,523019
15759,426290,104223,530549
15760,604058,106115,710206
15761,564555,103602,668191
15762,480852,103753,584637
15763,586977,103372,690386
15764,431149,104103,535281
15765,395222,104264,499521
15766,446032,103773,549842
15767,391410,103962,495402
15768,397942,103999,501978
15769,394715,104035,498787
15770,398087,103209,501330
15771,395987,104316,500338
15772,418250,102893,521180
15773,426129,104075,530239
15774,420923,104228,525189
15775,519267,103451,622755
15776,435407,104212,539650
15777,392962,105413,498412
15778,410990,104266,515290
15779,408198,103440,511674
15780,586265,103981,690282
15781,539294,102667,641996
15782,539437,104118,643590
15783,547033,104219,651286
15784,558889,102724,661647
15785,464077,102324,566437
15786,438659,103456,542145
15787,641624,103807,745461
15788,468788,105630,574453
15789,581076,103790,684901
15790,430973,104402,535412
15791,428676,104362,533074
15792,436965,105317,542320
15793,461451,103615,565101
15794,417258,112493,529786
15795,426718,104945,531700
15796,428129,104585,532753
15797,473398,104269,577702
15798,514213,105190,619438
15799,449566,105136,554737
15800,453159,104292,557489
15801,435089,112104,547230
15802,473238,105186,578462
15803,460624,106918,567578
15804,464027,104907,568971
15805,463861,105514,569408
15806,445662,105512,551211
15807,533138,105313,638487
15808,448510,110068,558615
15809,454435,105708,560181
15810,437841,106307,544186
15811,451293,106521,557853
15812,442211,105393,547639
15813,449027,107112,556178
15814,445420,105040,550497
15815,446630,106308,552976
15816,444555,105589,550179
15817,427349,109879,537266
15818,448048,105250,553337
15819,576956,102884,679881
15820,445980,104620,550636
15821,514055,105398,619486
15822,434660,104451,539146
15823,835274,104454,939762
15824,698584,103390,802003
15825,643589,105317,748938
15826,544589,110402,655025
15827,536159,105300,641496
15828,438370,105296,543701
15829,426061,102552,528648
15830,447387,104514,551936
15831,452676,104869,557577
15832,455388,104870,560292
15833,462092,111926,574054
15834,494504,104987,599527
15835,468219,104264,572518
15836,479695,103775,583507
15837,522081,105034,627150
15838,454964,111781,566784
15839,517695,104375,622108
15840,469212,106215,575458
15841,452430,104653,557120
15842,452432,104342,556809
15843,448145,104755,552940
15844,422475,104332,526846
15845,414813,103448,518294
15846,426143,103270,529448
15847,416065,104790,520894
15848,429268,104454,533758
15849,415940,108839,524813
15850,493062,104710,597803
15851,729194,104615,833838
15852,516351,112788,629172
15853,494061,105735,599835
15854,485088,106257,591381
15855,468581,104612,573231
15856,476746,105995,582781
15857,536388,111838,648264
15858,490334,105762,596135
15859,474127,105523,579684
15860,462734,104665,567436
15861,470885,106389,577308
15862,503648,115453,619136
15863,480862,104979,585873
15864,473531,105297,578858
15865,471338,106305,577682
15866,473921,105596,579555
15867,470269,104667,574973
15868,472761,106400,579196
15869,451402,113316,564776
15870,477697,105912,583667
15871,519435,106163,625654
15872,469620,104888,574545
15873,487594,105089,592720
15874,472247,114000,586282
15875,495417,104248,599704
15876,477882,104516,582434
15877,476478,105012,581525
15878,476117,105769,581922
15879,480785,105953,586776
15880,592603,107107,699743
15881,557729,106584,664350
15882,513346,106396,619777
15883,572211,104540,676782
15884,507892,105410,613337
15885,491016,104597,595641
15886,497854,103136,601024
15887,469074,112509,581621
15888,500772,105620,606430
15889,549760,105318,655114
15890,490052,105840,595929
15891,532253,103731,636019
15892,482876,105526,588435
15893,479542,106356,585929
15894,524520,105763,630319
15895,547039,116235,663310
15896,563608,106479,670124
15897,544233,105209,649481
15898,519146,107822,627003
15899,539328,106075,645438
15900,555765,107668,663466
15901,524460,104639,629134
15902,537628,105688,643354
15903,536850,106230,643115
15904,496308,105157,601500
15905,490384,105556,595974
15906,483242,105730,589009
15907,500623,107132,607792
15908,501653,106208,607899
15909,483626,105902,589564
15910,483628,105700,589365
15911,479833,105927,585793
15912,475342,105185,580561
15913,484671,104827,589532
15914,480042,104350,584428
15915,560556,103351,663944
15916,473671,104478,578184
15917,540478,105306,645819
15918,465198,106450,571683
15919,465812,105663,571507
15920,466249,106202,572484
15921,521564,104553,626148
15922,475129,106442,581604
15923,450880,112427,563340
15924,480051,105282,585370
15925,459467,105634,565135
15926,485294,105802,591131
15927,468050,103894,571979
15928,477508,105672,583213
15929,482592,106414,589040
15930,474235,106066,580344
15931,477159,105571,582765
15932,479240,106221,585498
15933,475218,105867,581121
15934,480073,105244,585352
15935,558223,105497,663756
15936,469181,105672,574886
15937,474892,105507,580431
15938,454446,104889,559370
15939,466070,106358,572462
15940,483883,114460,598379
15941,510734,105496,616269
15942,489625,105277,594936
15943,870368,105948,976352
15944,818703,105393,924131
15945,725806,103101,828938
15946,794422,104647,899100
15947,841657,103292,944980
15948,671068,103249,774347
15949,612288,103783,716100
15950,538451,102532,641011
15951,527270,105118,632416
15952,566010,114097,680137
15953,941360,111739,1053138
15954,809571,110167,919774
15955,731943,116507,848500
15956,649316,108825,758173
15957,837701,110559,948291
15958,657784,110976,768792
15959,538910,108907,647848
15960,554344,109615,663990
15961,579934,111825,691791
15962,525645,110473,636151
15963,595619,109122,704816
15964,622375,108150,730558
15965,589137,108344,697512
15966,577816,116421,694266
15967,562849,110225,673105
15968,567970,109437,677443
15969,462854,108397,571283
15970,535954,109702,645687
15971,555961,108856,664846
15972,489317,109400,598748
15973,524835,109877,634743
15974,452720,115151,567903
15975,521215,107837,629084
15976,449068,108884,557985
15977,438395,107951,546377
15978,439402,109589,549024
15979,488639,110208,598879
15980,507291,108373,615700
15981,461081,109188,570301
15982,433465,108831,542337
15983,443553,108909,552495
15984,465376,106736,572144
15985,549703,109027,658763
15986,440623,113621,554277
15987,431148,107023,538201
15988,419130,114798,533959
15989,421717,109195,530942
15990,467451,108868,576350
15991,446690,108382,555105
15992,521053,107884,628969
15993,438984,107682,546697
15994,452758,109087,561876
15995,445959,114210,560200
15996,494908,109785,604724
15997,476368,108170,584570
15998,478421,109353,587805
15999,625288,112540,737859
16000,620229,115582,735848
16001,720209,112350,832596
16002,603643,111748,715428
16003,562789,111378,674203
16004,541751,109749,651537
16005,584476,112143,696656
16006,563988,113032,677060
16007,558492,113200,671728
16008,540313,111851,652201
16009,553921,115463,669420
16010,612720,119070,731922
16011,617402,126601,744038
16012,604603,115015,719658
16013,597838,116613,714489
16014,587034,116395,703468
16015,599517,115317,714882
16016,603653,118598,722289
16017,623403,116590,740030
16018,625462,123445,748945
16019,607441,115999,723482
16020,604313,113736,718087
16021,595822,117266,713126
16022,601396,115643,717080
16023,591693,117233,708969
16024,629400,114924,744388
16025,530802,122223,653063
16026,539183,119288,658523
16027,543827,117260,661128
16028,554412,123441,677894
16029,526030,114373,640448
16030,527740,115604,643381
16031,518703,124184,642929
16032,539368,116201,655610
16033,566118,116523,682682
16034,543221,121865,665124
16035,529577,117548,647176
16036,518249,116439,634725
16037,544985,114496,659519
16038,547187,114800,662025
16039,535316,114724,650078
16040,551284,118004,669325
16041,547513,115267,662817
16042,553550,116789,670377
16043,593762,126026,719825
16044,524969,117116,642126
16045,536738,114052,650827
16046,553155,115641,668834
16047,595307,116726,712071
16048,557552,115380,672970
16049,551080,131559,682679
16050,585476,115732,701253
16051,558975,116503,675518
16052,542862,122899,665798
16053,525989,115197,641229
16054,554262,115765,670068
16055,532324,124357,656718
16056,688485,116239,804776
16057,551559,115073,666669
16058,533393,116893,650326
16059,555155,117698,672891
16060,593196,116696,709930
16061,520185,115342,635566
16062,528366,113106,641510
16063,513173,115505,628717
16064,513977,125541,639554
16065,520137,115160,635335
16066,510267,115304,625610
16067,475071,113217,588327
16068,494714,114702,609455
16069,607094,71569,678700
16070,573865,50832,624767
16071,908543,117236,1025836
16072,1154291,117982,1272311
16073,793221,123026,916285
16074,776918,117336,894292
16075,710213,117277,827529
16076,605361,115242,720641
16077,594275,118698,713013
16078,620956,121248,742373
16079,593831,115469,709341
16080,574241,119441,693719
16081,629234,117206,746481
16082,613866,119701,733604
16083,621397,118534,739983
16084,640274,118525,758837
16085,597796,126475,724309
16086,545956,116572,662568
16087,542970,116151,659171
16088,590126,118606,708784
16089,554011,115305,669368
16090,559455,117054,676548
16091,509211,121618,630881
16092,551628,113222,664902
16093,513932,115166,629136
16094,493903,121135,615080
16095,486843,114613,601510
16096,490822,114204,605063
16097,525279,115093,640410
16098,562535,116120,678708
16099,505604,113613,619258
16100,506480,114843,621363
16101,527760,114261,642062
16102,497635,123242,620919
16103,529646,116047,645736
16104,523496,114241,637777
16105,477133,115225,592398
16106,500784,113585,614409
16107,504099,114670,618808
16108,546791,116219,663048
16109,493103,114178,607317
16110,483692,121307,605040
16111,482705,116029,598778
16112,505284,115777,621101
16113,512476,116375,628891
16114,535715,114847,650601
16115,526097,116750,642888
16116,536265,115929,652235
16117,522658,116472,639168
16118,559607,116764,676422
16119,497415,114588,612044
16120,565894,115389,681335
16121,531231,122271,653554
16122,484025,116220,600298
16123,495193,114962,610206
16124,519821,115486,635357
16125,486128,113774,599939
16126,458514,115131,573697
16127,472048,112937,585035
16128,461722,113912,575674
16129,565363,112682,678084
16130,473638,113969,587645
16131,459805,113473,573316
16132,454216,114855,569112
16133,497639,114061,611742
16134,472496,115200,587738
16135,560032,117886,677959
16136,516620,115372,632029
16137,454864,113642,568545
16138,463504,113026,576569
16139,482836,115059,597935
16140,506385,116422,622848
16141,453087,113789,566914
16142,453094,114497,567631
16143,446940,114823,561804
16144,446310,114822,561172
16145,445584,115102,560726
16146,444572,113225,557835
16147,451684,114415,566140
16148,442443,118898,561382
16149,455323,113590,568963
16150,447588,100837,548467
16151,508173,50915,559159
16152,538754,51058,589852
16153,527367,50383,577809
16154,417947,48415,466416
16155,459449,50458,509950
16156,482921,48482,531457
16157,405081,47893,453013
16158,379710,48177,427917
16159,366072,48342,414435
16160,376143,47482,423657
16161,461824,49358,511204
16162,388745,51365,440129
16163,391485,50261,441769
16164,396191,55023,451235
16165,450492,50614,501127
16166,405320,50476,455816
16167,435475,50356,485852
16168,423116,51687,474825
16169,482934,50240,533194
16170,396332,50376,446729
16171,762943,122530,885504
16172,730778,117347,848164
16173,657851,116827,774716
16174,688477,115998,804517
16175,729652,130189,859882
16176,777668,117573,895281
16177,762927,116330,879297
16178,535102,114785,649929
16179,572180,120068,692299
16180,556395,116540,672974
16181,554055,117818,671911
16182,518988,119173,638198
16183,464402,118609,583063
16184,616181,125966,742180
16185,553417,114872,668328
16186,416177,113637,529848
16187,600588,116604,717225
16188,505504,122659,628194
16189,565129,68778,633940
16190,568731,50227,619025
16191,418441,46738,465235
16192,497066,49528,546632
16193,501542,46931,548525
16194,498442,48941,547411
16195,450765,46763,497588
16196,449088,45523,494647
16197,392161,46234,438417
16198,385067,46389,431478
16199,401643,46238,447902
16200,392575,46519,439115
16201,469175,46577,515773
16202,397391,46747,444157
16203,420548,48475,469043
16204,375763,50511,426295
16205,386021,48007,434051
16206,385578,49783,435381
16207,446863,49551,496434
16208,417638,48787,466446
16209,815617,49930,865568
16210,650677,48229,698927
16211,532171,53929,586121
16212,601928,47197,649149
16213,497016,46187,543338
16214,293540,46795,340356
16215,349345,46868,396234
16216,672578,47419,720018
16217,475932,46314,522265
16218,457212,45820,503051
16219,446174,45997,492190
16220,527696,45828,573545
16221,436734,46686,483440
16222,474104,45771,519896
16223,483295,46094,529408
16224,466912,45829,512762
16225,511964,45526,557509
16226,409215,45726,454969
16227,391945,46156,438121
16228,422675,46549,469246
16229,394692,45854,440567
16230,385122,46251,431394
16231,386716,51618,438355
16232,386349,46309,432680
16233,380641,46029,426692
16234,404738,44905,449665
16235,391214,44589,435821
16236,424136,43734,467888
16237,400264,43811,444094
16238,418938,44394,463351
16239,385211,44796,430028
16240,358966,44218,403205
16241,394644,44883,439547
16242,384074,43830,427922
16243,432979,44543,477543
16244,394513,44169,438703
16245,374444,44588,419052
16246,382884,44410,427313
16247,355540,54545,410104
16248,351651,44316,395988
16249,349005,44867,393893
16250,351343,44005,395367
16251,345055,44113,389186
16252,344668,44030,388717
16253,349806,44096,393922
16254,334702,44781,379502
16255,437373,45850,483242
16256,376620,44720,421361
16257,328439,48056,376514
16258,337461,44537,382018
16259,327700,44396,372117
16260,367403,44191,411614
16261,373822,43825,417668
16262,332003,47628,379659
16263,350856,44453,395342
16264,341817,44468,386312
16265,341762,42387,384169
16266,341917,43068,385004
16267,466268,43231,509519
16268,458502,46443,504964
16269,386560,49787,436366
16270,345637,43441,389102
16271,336279,42303,378600
16272,342191,42848,385058
16273,333478,42690,376188
16274,333427,43069,376518
16275,380065,42671,422764
16276,336773,43214,380008
16277,340090,42875,382986
16278,339309,42454,381782
16279,333167,42435,375621
16280,458218,42496,500732
16281,352941,41933,394893
16282,356572,43161,399752
16283,342945,42579,385543
16284,369915,42926,412861
16285,473108,42798,515925
16286,363873,41968,405860
16287,360854,42552,403427
16288,365158,43412,408591
16289,349495,42556,392070
16290,357813,43248,401080
16291,345702,42870,388593
16292,372027,42832,414878
16293,359132,43402,402552
16294,362241,43035,405296
16295,439393,43092,482504
16296,360341,42679,403041
16297,463431,42649,506099
16298,565251,44230,609501
16299,449034,43335,492388
16300,346125,43228,389372
16301,382536,43141,425696
16302,361838,42763,404622
16303,358196,42746,400961
16304,592430,43328,635777
16305,355253,43102,398375
16306,357551,42990,400561
16307,351634,49226,400879
16308,357028,43276,400323
16309,348902,42888,391808
16310,374457,42747,417224
16311,359564,43280,402863
16312,471408,42916,514343
16313,360061,43189,403271
16314,390683,46969,437686
16315,414358,42322,456705
16316,479984,42928,522930
16317,499167,42972,542158
16318,383252,42903,426175
16319,377838,43530,421388
16320,350668,42681,393370
16321,381896,42313,424229
16322,381329,42633,423981
16323,345905,47540,393463
16324,353387,42516,395927
16325,361480,42675,404174
16326,367619,43171,410808
16327,428345,42414,470778
16328,346221,42573,388813
16329,422245,42763,465027
16330,444965,47077,492063
16331,442480,43078,485577
16332,324453,42273,366747
16333,827183,44109,871311
16334,410359,43688,454066
16335,348590,41775,390384
16336,332224,40966,373211
16337,375654,41662,417335
16338,334100,41534,375651
16339,339128,41563,380710
16340,345704,40853,386575
16341,361103,41727,402849
16342,366174,41816,408009
16343,329924,40985,370927
16344,433322,41640,474980
16345,337645,41115,378780
16346,354266,41443,395727
16347,345944,41447,387410
16348,341338,41451,382808
16349,453967,41781,495765
16350,338258,41267,379546
16351,326932,41189,368138
16352,353972,41574,395565
16353,331241,41786,373046
16354,422464,106453,528936
16355,435840,100656,536530
16356,404151,100584,504764
16357,386687,100002,486724
16358,379927,100596,480558
16359,453988,100054,554075
16360,396730,98587,495346
16361,493208,98851,592097
16362,503385,100298,603713
16363,483821,99221,583070
16364,392150,100713,492891
16365,397410,101104,498547
16366,357948,99896,457873
16367,359573,106250,465851
16368,373317,100471,473818
16369,389078,107155,496263
16370,409868,98718,508622
16371,374792,107339,482159
16372,594066,62619,656721
16373,441728,44614,486404
16374,457146,44251,501443
16375,427142,44366,471555
16376,577999,44898,622946
16377,484869,44122,529040
16378,378915,41883,420848
16379,698807,65842,764680
16380,453655,53960,507643
16381,498664,41325,540013
16382,511376,41969,553364
16383,382929,41255,424221
16384,264003,41264,305286
16385,233935,42147,276101
16386,265633,40776,306426
16387,224311,41297,265627
16388,218829,40365,259213
16389,223862,40894,264774
16390,221180,41368,262565
16391,312695,41859,354578
16392,243716,40983,284717
16393,366849,41878,408743
16394,529040,43573,572631
16395,406599,41703,448320
16396,249086,41618,290720
16397,212954,42304,255278
16398,207746,41399,249163
16399,202777,40917,243712
16400,198529,41343,239891
16401,238685,41295,279997
16402,206636,40867,247520
16403,232852,40617,273489
16404,210741,40665,251425
16405,218315,40714,259048
16406,217405,39563,256987
16407,217201,41249,258468
16408,295600,40478,336097
16409,265150,56436,321603
16410,346133,43215,389406
16411,274594,41495,316137
16412,265921,42266,308232
16413,351977,41789,393809
16414,246319,41467,287826
16415,249610,41587,291248
16416,236047,41502,277590
16417,233188,41634,274865
16418,242362,41263,283668
16419,239679,42093,281813
16420,246283,41387,287713
16421,236595,41475,278116
16422,467724,41492,509259
16423,413038,41370,454434
16424,341954,39923,381895
16425,377003,40559,417581
16426,396746,40404,437167
16427,338198,39946,378170
16428,327917,40895,368829
16429,310727,40157,350902
16430,304159,40113,344290
16431,298455,39776,338251
16432,313285,40347,353651
16433,316632,40900,357550
16434,304111,40810,344942
16435,323831,40843,364700
16436,321065,40842,361926
16437,320283,42393,362694
16438,340961,40990,381970
16439,302711,40186,342915
16440,430982,41502,472503
16441,320511,41153,361682
16442,321061,44327,365405
16443,336041,41532,377591
16444,325079,42568,367666
16445,463468,42782,506269
16446,380963,43351,424333
16447,368469,41712,410200
16448,365709,42456,408183
16449,361425,40724,402175
16450,356469,39906,396393
16451,339882,40546,380445
16452,329476,40388,369880
16453,347109,40235,387362
16454,325061,39417,364495
16455,445328,40358,485703
16456,323679,38994,362690
16457,492906,39811,532783
16458,541313,40663,581995
16459,459252,39509,498777
16460,360138,39727,399883
16461,373947,39228,413196
16462,345757,39471,385245
16463,332991,38597,371606
16464,336483,39186,375686
16465,331709,39383,371109
16466,322179,39383,361579
16467,352759,39253,392029
16468,321935,39507,361461
16469,327769,39115,366900
16470,313806,38911,352733
16471,311511,38956,350487
16472,416593,39457,456068
16473,313113,39280,352409
16474,316720,38970,355707
16475,322562,38948,361526
16476,307025,39229,346271
16477,422281,38451,460750
16478,309963,39201,349182
16479,306257,39284,345558
16480,314392,39294,353703
16481,316689,38905,355611
16482,300211,38853,339082
