iteration,sign_ns,verify_ns,total_ns
47380,224077,33853,257945
47381,172806,33912,206734
47382,182887,33712,216615
47383,179706,34649,214370
47384,173501,33426,206941
47385,175981,33943,209938
47386,175476,33515,209013
47387,166660,33678,200353
47388,195219,33905,229145
47389,171276,34970,206261
47390,165599,33382,198997
47391,292256,34020,326291
47392,160670,34006,194690
47393,233689,33595,267299
47394,171856,33569,205440
47395,203249,33741,237005
47396,232489,33621,266126
47397,164261,32686,196962
47398,162334,33500,195850
47399,177948,33482,211454
47400,175158,34227,209400
47401,163632,33609,197256
47402,163290,33777,197081
47403,197109,33900,231024
47404,162872,33628,196515
47405,171874,32942,204830
47406,165368,32700,198083
47407,157995,32936,190947
47408,155297,33001,188314
47409,156439,32436,188892
47410,162562,33286,195861
47411,167415,33152,200582
47412,204004,32981,237000
47413,162796,32495,195307
47414,159421,32387,191823
47415,159721,32622,192359
47416,154141,32587,186744
47417,168295,33133,201445
47418,159794,32955,192770
47419,156104,32957,189077
47420,194474,33313,227801
47421,155643,33083,188742
47422,151439,33006,184460
47423,268837,33104,301955
47424,150473,34709,185196
47425,231009,32763,263787
47426,160889,33297,194201
47427,186339,32908,219261
47428,221752,32732,254500
47429,188698,32884,221599
47430,150212,32798,183026
47431,162346,32886,195250
47432,150832,32914,183763
47433,148163,32767,180945
47434,153714,32959,186688
47435,186375,33044,219433
47436,149209,32968,182200
47437,150998,33290,184303
47438,150674,32924,183613
47439,150302,33767,184085
47440,155404,33829,189251
47441,158659,33766,192439
47442,156343,34034,190392
47443,158849,33941,192806
47444,217191,33996,251203
47445,173375,33946,207335
47446,170179,33448,203641
47447,163425,33844,197285
47448,160330,33342,193688
47449,172586,33790,206389
47450,171599,33513,205128
47451,156046,33651,189714
47452,194237,33349,227601
47453,154136,33730,187882
47454,157620,33626,191263
47455,227757,33593,261364
47456,156749,33535,190300
47457,226967,34068,261049
47458,166568,33436,200018
47459,200883,33827,234726
47460,221061,34116,255192
47461,156083,33732,189830
47462,158685,33956,192658
47463,169201,33726,202943
47464,158335,33852,192203
47465,157688,33884,191588
47466,153937,33674,187625
47467,155334,33950,189301
47468,150370,35498,185884
47469,154067,33782,187862
47470,153078,33721,186816
47471,157901,33491,191408
47472,152522,33801,186337
47473,153442,33577,187034
47474,155905,33620,189540
47475,157597,33770,191382
47476,200972,33951,234936
47477,163092,33705,196811
47478,165408,33788,199211
47479,158799,33353,192168
47480,156559,34074,190648
47481,166457,33764,200236
47482,162333,33635,195983
47483,159578,33789,193382
47484,200089,33541,233644
47485,157961,33758,191736
47486,156705,34275,190994
47487,246150,33701,279868
47488,159364,35719,195099
47489,232645,33903,266569
47490,172462,33483,205959
47491,193880,33402,227297
47492,229917,33278,263210
47493,194383,33801,228198
47494,165776,33478,199269
47495,172480,33808,206303
47496,158730,33850,192595
47497,161472,37752,199238
47498,159523,33483,193020
47499,195701,33721,229437
47500,154744,33672,188431
47501,156539,34247,190803
47502,155241,35089,190345
47503,158438,34071,192524
47504,158992,33879,192886
47505,159300,33819,193133
47506,156822,34011,190849
47507,162912,33736,196662
47508,201288,33783,235087
47509,175856,34054,209927
47510,177370,33617,211001
47511,165221,33761,198996
47512,158419,35912,194345
47513,173613,33962,207589
47514,169755,33847,203617
47515,164428,33955,198400
47516,199456,34110,233583
47517,198428,33425,231868
47518,163823,34022,197860
47519,238116,33813,271945
47520,171669,33835,205518
47521,244400,33840,278254
47522,177286,33565,210867
47523,170877,33967,204858
47524,233330,33535,266881
47525,164549,33931,198493
47526,172332,33749,206097
47527,178904,33402,212321
47528,164086,33922,198037
47529,163978,33788,197780
47530,160420,33799,194235
47531,205920,33658,239598
47532,163851,33861,197728
47533,164420,33560,198001
47534,159923,34260,194206
47535,153516,33952,187490
47536,159183,33968,193171
47537,157403,33938,191357
47538,156788,33749,190552
47539,159886,33644,193545
47540,206173,33578,239766
47541,167976,33784,201776
47542,161927,33855,195798
47543,160739,33847,194600
47544,155483,33696,189195
47545,162400,33805,196220
47546,168566,33681,202263
47547,162080,33756,195852
47548,193039,33562,226616
47549,153867,33259,187140
47550,155644,34071,189730
47551,257754,33987,291756
47552,159896,33783,193696
47553,239311,33684,273010
47554,166604,33862,200483
47555,197217,33713,230945
47556,222400,33431,255846
47557,158429,33489,191933
47558,154069,33303,187387
47559,168424,33413,201852
47560,163734,33838,197586
47561,155216,33982,189213
47562,154692,33745,188452
47563,152410,33899,186324
47564,152365,33812,186194
47565,155520,33924,189459
47566,160549,33727,194291
47567,153793,34395,188201
47568,150431,32698,183143
47569,150752,32619,183386
47570,153045,32860,185918
47571,160231,32619,192866
47572,204322,33021,237359
47573,162285,32832,195131
47574,158926,33056,191996
47575,159552,32937,192504
47576,158943,32798,191757
47577,175608,33626,209249
47578,167430,34010,201456
47579,157497,33640,191154
47580,196116,33547,229678
47581,158548,33744,192307
47582,154569,33690,188274
47583,276215,33637,309868
47584,157245,34119,191378
47585,231235,34061,265311
47586,167908,33999,201921
47587,155273,33845,189133
47588,224847,34164,259027
47589,191123,34440,225580
47590,151388,32383,183785
47591,168803,32951,201768
47592,150481,32522,183017
47593,159202,33080,192296
47594,156123,33188,189326
47595,195725,32855,228595
47596,151604,32907,184526
47597,149443,32655,182119
47598,150149,32929,183093
47599,154683,36185,190883
47600,152644,32916,185577
47601,150383,32796,183194
47602,148195,32820,181027
47603,150081,33208,183304
47604,166209,32959,199188
47605,164338,32693,197046
47606,162120,33208,195344
47607,151199,32678,183892
47608,154992,33813,188820
47609,161300,33881,195196
47610,167219,33751,200986
47611,158396,33364,191773
47612,188708,33440,222163
47613,150956,33730,184701
47614,152137,33534,185685
47615,268323,33827,302165
47616,156103,33504,189622
47617,226323,33821,260159
47618,161847,33933,195796
47619,191889,34124,226028
47620,221036,33878,254931
47621,151584,33429,185028
47622,150571,33295,183880
47623,162400,32912,195329
47624,157276,33455,190744
47625,151894,33891,185802
47626,152998,33671,186684
47627,187998,34076,222095
47628,148518,33867,182401
47629,155189,33540,188744
47630,153284,33486,186787
47631,149544,33821,183381
47632,148612,33195,181823
47633,148996,33756,182767
47634,148986,34193,183194
47635,160030,34089,194135
47636,204762,33747,238524
47637,162525,33898,196437
47638,160510,33593,194118
47639,152150,35618,187784
47640,163713,33662,197395
47641,162667,33353,196035
47642,160877,33766,194658
47643,152475,33952,186443
47644,186531,34315,220860
47645,168105,33834,201954
47646,152622,33958,186593
47647,270009,33860,303885
47648,151283,34033,185330
47649,240047,33832,273893
47650,164491,33636,198141
47651,189202,33611,222827
47652,218096,34187,252298
47653,161665,38423,200103
47654,153749,33841,187603
47655,165915,33625,199556
47656,155333,33262,188610
47657,151468,33662,185145
47658,151827,34142,185982
47659,199831,33820,233666
47660,148827,33557,182400
47661,149294,33638,182947
47662,149200,33857,183073
47663,149098,33851,182965
47664,154762,33924,188702
47665,152668,34046,186731
47666,150392,33792,184200
47667,152739,33889,186651
47668,204877,34147,239039
47669,161783,34141,195938
47670,163648,33401,197063
47671,154530,33469,188015
47672,152474,33879,186369
47673,161762,33789,195567
47674,163016,33615,196646
47675,156934,33734,190682
47676,193527,33974,227515
47677,157058,33689,190762
47678,154063,33888,187968
47679,283486,33776,317274
47680,155066,33522,188605
47681,217873,33992,251882
47682,162646,33713,196375
47683,196527,33016,229557
47684,219342,32872,252229
47685,147231,32527,179773
47686,146101,32901,179016
47687,157383,32771,190167
47688,150815,33138,183968
47689,149618,32950,182583
47690,146501,32943,179458
47691,185253,32882,218151
47692,147752,33030,180797
47693,144440,33066,177520
47694,152667,32734,185417
47695,147735,33025,180775
47696,146855,32533,179403
47697,148432,33238,181684
47698,147077,32731,179823
47699,153572,33120,186707
47700,196897,33038,229950
47701,157892,32930,190837
47702,156988,32633,189637
47703,149043,33026,182084
47704,190604,33151,223771
47705,159679,32960,192654
47706,160641,32735,193391
47707,147258,33059,180331
47708,186489,33090,219593
47709,195497,33034,228555
47710,151703,32707,184425
47711,270056,32572,302644
47712,148816,32942,181774
47713,226957,32793,259766
47714,164273,33165,197453
47715,184974,32549,217536
47716,215555,32985,248555
47717,146749,32704,179467
47718,149767,33120,182907
47719,163211,32924,196150
47720,149239,33174,182427
47721,148786,33191,181992
47722,148278,32857,181151
47723,186942,35447,222405
47724,147589,32542,180145
47725,151289,33039,184344
47726,147349,33289,180653
47727,148704,32802,181520
47728,145786,32838,178639
47729,151262,33470,184747
47730,152093,33487,185601
47731,153879,34025,187919
47732,204412,33811,238239
47733,161885,33896,195796
47734,168064,34034,202112
47735,155343,33974,189332
47736,150866,33912,184795
47737,166518,33455,199990
47738,159696,33899,193610
47739,158903,33718,192636
47740,191029,33657,224701
47741,152438,33350,185803
47742,157301,34174,191491
47743,265733,33886,299635
47744,158617,33499,192130
47745,226179,33845,260038
47746,162469,33817,196301
47747,187680,33332,221028
47748,222704,33832,256552
47749,154273,33363,187650
47750,151979,33777,185771
47751,164080,33432,197527
47752,151376,34065,185456
47753,152930,33820,186765
47754,152065,34006,186086
47755,193147,33438,226606
47756,149138,33812,182971
47757,150815,33743,184574
47758,160960,33695,194671
47759,152922,33876,186814
47760,151688,33827,185532
47761,150149,33677,183841
47762,148985,33778,182777
47763,151989,33493,185497
47764,213374,33629,247018
47765,160788,33885,194687
47766,159803,34018,193841
47767,150583,33933,184531
47768,151577,33403,184994
47769,165198,33957,199170
47770,160860,33726,194603
47771,153603,33691,187312
47772,193080,33864,226960
47773,152643,33645,186309
47774,157282,34094,191390
47775,273153,33741,306908
47776,154223,33801,188039
47777,221467,34056,255537
47778,169614,33998,203633
47779,193451,33737,227203
47780,230257,34101,264373
47781,157150,33672,190839
47782,157844,33364,191223
47783,171566,34090,205673
47784,156039,33942,189996
47785,155888,33976,189881
47786,152969,33359,186342
47787,195072,34180,229267
47788,158214,34001,192230
47789,157127,34050,191194
47790,163561,33957,197533
47791,172134,35000,207149
47792,164620,33921,198562
47793,165004,33859,198880
47794,158266,33797,192077
47795,156534,33983,190532
47796,169948,34001,203963
47797,166031,33883,199928
47798,169304,33676,202996
47799,165451,33695,199161
47800,158766,33478,192258
47801,170107,33695,203816
47802,167700,33621,201335
47803,171112,33546,204674
47804,163468,33723,197206
47805,156787,33914,190716
47806,161797,33823,195638
47807,232397,36694,269107
47808,170979,34007,205003
47809,232599,33866,266480
47810,169906,33709,203632
47811,160892,33429,194336
47812,239094,34225,273336
47813,163096,33342,196455
47814,160694,33130,193839
47815,181491,33034,214539
47816,167163,32706,199884
47817,167137,32883,200037
47818,164363,32209,196586
47819,196641,32876,229530
47820,162032,32664,194711
47821,151701,32531,184249
47822,157790,32663,190469
47823,151937,32896,184848
47824,157018,32742,189776
47825,154869,32832,187716
47826,150306,32709,183027
47827,163514,33189,196721
47828,200823,32640,233479
47829,165241,33138,198394
47830,164827,32826,197669
47831,162640,32705,195358
47832,198305,33292,231611
47833,175510,33187,208713
47834,165393,33337,198747
47835,153140,32910,186066
47836,195218,32758,227990
47837,177960,32467,210443
47838,163023,32919,195957
47839,299783,32485,332283
47840,157724,32871,190609
47841,232705,33174,265894
47842,169375,33187,202576
47843,190282,33009,223305
47844,233860,32938,266813
47845,194778,33288,228082
47846,160036,32948,192997
47847,168856,33103,201975
47848,160762,33150,193924
47849,157924,32518,190461
47850,162911,32985,195912
47851,195577,32833,228426
47852,151680,32974,184674
47853,157504,32653,190171
47854,159564,33137,192723
47855,164108,32315,196437
47856,164364,32520,196899
47857,168129,32488,200637
47858,157132,32652,189800
47859,162308,33052,195381
47860,214334,33386,247734
47861,171246,32517,203778
47862,172177,32266,204457
47863,163001,32779,195794
47864,158272,33088,191376
47865,174921,32872,207808
47866,171659,32516,204198
47867,170757,32787,203565
47868,198275,33632,231922
47869,197604,33211,230830
47870,171366,33622,205011
47871,240711,34020,274746
47872,167349,34135,201498
47873,252755,33609,286378
47874,190091,33784,223891
47875,205305,33763,239083
47876,246371,33563,279950
47877,174240,33926,208183
47878,176019,33468,209508
47879,182739,33440,216201
47880,168270,34015,202300
47881,163981,33348,197345
47882,162121,33131,195275
47883,201229,33625,234882
47884,164461,34223,198699
47885,161811,33797,195623
47886,163627,33903,197546
47887,160516,33396,193926
47888,164812,33970,198796
47889,162995,33941,196951
47890,161461,33943,195419
47891,163604,33837,197457
47892,208089,33701,241805
47893,179087,33388,212490
47894,168584,33646,202245
47895,163734,33754,197505
47896,157880,33954,191850
47897,174214,33676,207905
47898,176927,33950,210892
47899,165109,33835,198960
47900,195421,33449,228886
47901,159943,34106,194065
47902,158935,35444,194393
47903,237777,33869,271663
47904,165241,33872,199128
47905,239409,34229,273650
47906,174847,34027,208889
47907,213457,33784,247256
47908,234602,33816,268433
47909,161259,33686,194961
47910,168799,33803,202617
47911,186947,33967,220929
47912,167528,33730,201272
47913,160166,33425,193607
47914,160414,33287,193718
47915,194983,33820,228817
47916,160639,34212,194867
47917,156905,33881,190802
47918,155825,34054,189894
47919,155039,33301,188354
47920,157300,33883,191198
47921,155419,33977,189412
47922,155146,33397,188558
47923,163700,33491,197206
47924,172703,33777,206494
47925,168735,33961,202711
47926,167378,34150,201543
47927,162121,33934,196070
47928,156820,33898,190732
47929,169438,33703,203156
47930,165662,33692,199369
47931,166721,33907,200645
47932,201324,33679,235017
47933,191507,33899,225422
47934,160983,33436,194434
47935,227888,34189,262094
47936,164470,33762,198249
47937,243442,33609,277067
47938,170323,33740,204080
47939,194300,34467,228784
47940,237965,33721,271709
47941,160847,33415,194277
47942,155070,33766,188852
47943,169679,33377,203070
47944,157328,33717,191067
47945,159072,33730,192818
47946,157795,33698,191508
47947,196613,33818,230445
47948,177802,34010,211827
47949,156931,33716,190663
47950,157909,33495,191419
47951,157387,33628,191031
47952,152769,33717,186501
47953,154437,34166,188618
47954,150022,33910,183948
47955,159546,34163,193723
47956,172757,33645,206417
47957,162450,34073,196538
47958,162261,33591,195866
47959,156933,33999,190947
47960,184374,33992,218382
47961,178646,33807,212468
47962,181001,33780,214802
47963,161950,34022,195987
47964,197994,33676,231686
47965,206028,33836,239880
47966,167564,33827,201405
47967,284097,34723,318835
47968,171521,33038,204574
47969,239497,33891,273403
47970,172561,33560,206137
47971,191015,33613,224642
47972,219996,33925,253938
47973,203503,33940,237460
47974,164437,33845,198298
47975,174059,34081,208156
47976,166898,34289,201202
47977,159476,33924,193417
47978,157200,33752,190968
47979,202760,33419,236195
47980,161932,33930,195878
47981,159362,34074,193451
47982,158996,33924,192934
47983,158297,33455,191769
47984,152001,33903,185919
47985,157304,33886,191205
47986,153138,33733,186886
47987,152632,34126,186774
47988,206428,33791,240234
47989,170348,33555,203918
47990,170106,33554,203677
47991,157542,33622,191181
47992,154547,33919,188481
47993,169175,33999,203189
47994,169649,33849,203513
47995,164997,33430,198444
47996,194073,33697,227786
47997,155609,33338,188962
47998,158995,33635,192646
47999,268224,33956,302195
48000,154159,33872,188047
48001,230566,33749,264330
48002,162400,33818,196233
48003,194614,33459,228086
48004,222404,34106,256527
48005,151162,33645,184821
48006,156406,33789,190208
48007,169209,33827,203052
48008,156473,33633,190121
48009,152880,33517,186413
48010,152994,33596,186611
48011,189390,34065,223475
48012,155266,34020,189301
48013,154331,33842,188188
48014,153275,33202,186494
48015,151126,33963,185104
48016,153212,33483,186709
48017,153379,34393,187788
48018,155027,33678,188722
48019,157914,33726,191655
48020,205849,34072,239937
48021,167617,34092,201723
48022,169991,33912,203920
48023,158252,33732,191999
48024,157728,33745,191487
48025,168070,33600,201685
48026,163252,34091,197360
48027,152742,36216,188973
48028,196986,33313,230314
48029,195268,34235,229519
48030,158579,33748,192342
48031,276266,34121,310409
48032,159979,34087,194081
48033,228862,33400,262277
48034,169462,33959,203436
48035,193677,33611,227310
48036,233198,33661,266880
48037,161408,33934,195357
48038,155273,33534,188823
48039,172534,33619,206165
48040,156597,33749,190361
48041,157339,33373,190727
48042,158575,33838,192428
48043,192357,33643,226016
48044,152518,34011,186544
48045,151811,33741,185568
48046,159837,33742,193596
48047,160928,34003,194946
48048,157381,33183,190579
48049,160563,34026,194603
48050,155192,33522,188730
48051,163219,34054,197286
48052,214690,33765,248470
48053,165554,33876,199446
48054,167992,33967,201976
48055,161882,33726,195622
48056,195641,33513,229170
48057,170182,33974,204172
48058,166433,33546,199994
48059,164152,33829,197997
48060,193934,33970,227921
48061,201461,34041,235515
48062,155903,33846,189764
48063,228475,33850,262340
48064,157055,34035,191105
48065,232723,33290,266028
48066,169623,33580,203219
48067,193623,33927,227566
48068,231800,33581,265395
48069,156737,33538,190291
48070,160808,33723,194546
48071,171068,33244,204327
48072,160412,33959,194387
48073,154977,33855,188845
48074,158249,33372,191636
48075,199624,33841,233482
48076,153781,33983,187780
48077,152200,33593,185807
48078,152532,33701,186248
48079,153863,33613,187490
48080,155710,33483,189209
48081,159518,33867,193400
48082,152022,33513,185550
48083,157317,33786,191117
48084,201535,33739,235290
48085,170342,33919,204277
48086,167865,33848,201728
48087,159169,33905,193089
48088,155639,34034,189687
48089,170788,34155,204959
48090,169122,34131,203270
48091,158057,33820,191892
48092,191036,33985,225036
48093,153509,33706,187230
48094,156601,33517,190132
48095,272222,33746,305984
48096,158247,33424,191687
48097,231378,33678,265070
48098,166080,33789,199885
48099,198848,33998,232860
48100,228851,33861,262729
48101,156620,33605,190241
48102,154854,33715,188584
48103,170555,33665,204235
48104,162354,33992,196362
48105,158069,33571,191656
48106,154320,34156,188492
48107,190777,33648,224442
48108,153604,33686,187305
48109,156853,33292,190159
48110,154115,33690,187823
48111,153719,33771,187505
48112,153744,34141,187901
48113,155665,34112,189794
48114,161232,33595,194842
48115,162362,34072,196449
48116,209096,33793,242905
48117,167772,33751,201549
48118,166150,33261,199426
48119,163518,33621,197155
48120,159521,34044,193580
48121,167772,33857,201646
48122,168627,33049,201692
48123,163647,33620,197282
48124,199791,34112,233920
48125,163531,33493,197040
48126,161631,33681,195328
48127,278633,33311,311966
48128,164157,33519,197691
48129,235972,33521,269516
48130,172369,34145,206528
48131,200215,34333,234569
48132,228235,33783,262033
48133,159536,33966,193525
48134,157116,33286,190422
48135,175388,33752,209157
48136,157772,33893,191680
48137,155602,35427,191045
48138,167128,33913,201056
48139,198078,33737,231832
48140,156031,33215,189262
48141,154450,33695,188167
48142,155540,43021,198584
48143,156766,34047,190835
48144,155702,34019,189735
48145,160028,33709,193760
48146,157264,33550,190829
48147,167067,35938,203021
48148,230495,33566,264076
48149,174109,33735,207860
48150,165717,33909,199640
48151,163012,34117,197144
48152,199955,33364,233332
48153,168948,33542,202505
48154,166252,34255,200531
48155,154998,33831,188843
48156,189742,33916,223672
48157,197346,34138,231505
48158,164392,33942,198349
48159,271747,33277,305040
48160,156154,33368,189542
48161,228652,33747,262416
48162,165671,34041,199727
48163,189347,33838,223209
48164,227446,33567,261032
48165,154774,33796,188592
48166,160449,34085,194551
48167,170337,33762,204114
48168,154072,34049,188137
48169,156463,34020,190496
48170,156379,33288,189682
48171,200400,33823,234245
48172,153654,33900,187569
48173,154499,33676,188189
48174,152650,33143,185808
48175,149889,33320,183225
48176,155717,34124,189856
48177,154914,33349,188279
48178,153263,34067,187351
48179,157503,33532,191052
48180,206815,33559,240391
48181,271685,52387,324088
48182,434706,35136,469901
48183,526680,33630,560329
48184,232357,33605,265975
48185,206794,33726,240536
48186,455613,34114,489743
48187,482884,34372,517273
48188,492663,34175,526854
48189,335676,34740,370438
48190,375232,34905,410152
48191,422889,34132,457036
48192,296124,33894,330033
48193,287617,34515,322149
48194,276331,36512,312860
48195,259300,34545,293862
48196,380521,34259,414798
48197,389996,35602,425614
48198,314538,37469,352022
48199,426970,35059,462043
48200,350105,34683,384803
48201,313680,34511,348207
48202,323850,36018,359883
48203,256475,34689,291179
48204,268391,34698,303103
48205,253936,34110,288062
48206,294150,34781,328946
48207,263606,35957,299580
48208,258475,35806,294295
48209,298439,35061,333514
48210,251825,37586,289424
48211,290726,36229,326972
48212,343214,34943,378175
48213,344493,35383,379893
48214,321690,35428,357134
48215,306253,34869,341138
48216,282742,34975,317734
48217,291156,34403,325573
48218,284437,34084,318536
48219,315945,34917,350878
48220,283888,34625,318530
48221,274676,34431,309122
48222,296790,34083,330888
48223,285079,35051,320145
48224,276469,34292,310776
48225,270146,34953,305116
48226,281544,34678,316237
48227,266428,34530,300973
48228,273297,34337,307649
48229,301324,34209,335549
48230,251656,34820,286492
48231,262306,33589,295910
48232,270445,33657,304116
48233,257755,33937,291708
48234,282824,34104,316944
48235,246418,36600,283040
48236,253385,33915,287317
48237,245997,34177,280194
48238,273874,33855,307743
48239,316256,35237,351508
48240,294207,34852,329080
48241,253607,33955,287579
48242,263616,34193,297826
48243,284500,33498,318013
48244,268794,34591,303400
48245,283257,33851,317122
48246,271413,34095,305523
48247,265065,33534,298622
48248,292744,34186,326951
48249,278559,33921,312501
48250,273093,34081,307189
48251,316668,35684,352367
48252,279970,34204,314189
48253,247969,34304,282289
48254,274313,33924,308253
48255,308690,33511,342218
48256,273112,33855,306981
48257,265723,33973,299711
48258,269365,33887,303266
48259,265985,34078,300080
48260,269726,33459,303200
48261,245622,34256,279893
48262,251149,33518,284682
48263,264908,32992,297916
48264,255190,34484,289688
48265,283399,33412,316826
48266,278516,33647,312178
48267,240352,34115,274483
48268,250606,33821,284443
48269,252984,34054,287054
48270,294792,34141,328950
48271,246353,35513,281882
48272,261027,33009,294050
48273,288458,33566,322036
48274,244204,33804,278025
48275,281251,34299,315563
48276,295845,33757,329618
48277,264856,34343,299215
48278,263779,34302,298097
48279,262403,34095,296512
48280,245341,33663,279019
48281,255816,36785,292614
48282,260553,33765,294334
48283,287589,34251,321854
48284,242335,33586,275937
48285,293708,34189,327913
48286,283057,33684,316756
48287,293018,33991,327026
48288,289653,33609,323277
48289,293793,33611,327420
48290,273596,33360,306970
48291,257491,33879,291385
48292,262697,33910,296628
48293,242463,33284,275761
48294,236253,33651,269919
48295,260546,33511,294071
48296,257883,33637,291536
48297,273792,33976,307783
48298,278033,33409,311456
48299,245069,33813,278896
48300,237769,33964,271748
48301,234041,36746,270803
48302,286846,33649,320509
48303,243362,33793,277171
48304,236203,33455,269674
48305,375179,34326,409521
48306,241470,34610,276096
48307,255522,32570,288106
48308,251454,32926,284395
48309,254092,33158,287265
48310,245105,33617,278736
48311,250318,33032,283365
48312,260779,32657,293451
48313,278254,32977,311246
48314,248845,32731,281591
48315,309822,33117,342955
48316,242224,33416,275656
48317,274831,32897,307743
48318,263643,33355,297014
48319,253324,32755,286094
48320,255560,32808,288385
48321,250117,32707,282837
48322,253112,32813,285941
48323,235886,33005,268906
48324,248354,33122,281493
48325,238614,33126,271756
48326,235958,32377,268349
48327,247715,32829,280559
48328,245732,33218,278965
48329,272501,32114,304630
48330,378884,33037,411937
48331,232053,32939,265006
48332,234284,33231,267530
48333,232584,32720,265319
48334,301121,32916,334052
48335,305097,33182,338294
48336,315707,32931,348654
48337,309883,33218,343116
48338,227779,35935,263731
48339,248642,33244,281899
48340,245597,32646,278256
48341,241447,33156,274620
48342,246485,32741,279240
48343,246168,32902,279083
48344,226170,32464,258650
48345,237113,32879,270008
48346,405500,36007,441521
48347,349227,33202,382456
48348,250968,33221,284207
48349,231764,33366,265145
48350,244822,32826,277662
48351,239398,33105,272518
48352,248979,32751,281750
48353,254527,32605,287147
48354,239880,32812,272712
48355,232425,32856,265295
48356,256168,33068,289250
48357,228161,32691,260867
48358,231126,32680,263822
48359,248120,32917,281052
48360,245213,32709,277936
48361,226424,32990,259426
48362,345421,33083,378521
48363,239559,32497,272071
48364,231130,33057,264201
48365,232598,33000,265614
48366,367343,33020,400378
48367,317141,32988,350145
48368,308609,32891,341514
48369,302509,33114,335639
48370,254412,33197,287625
48371,278569,32792,311378
48372,259583,33084,292682
48373,273534,32932,306482
48374,257018,33103,290135
48375,270981,33918,304917
48376,250651,33068,283738
48377,272775,32515,305303
48378,263304,32494,295814
48379,312777,32746,345539
48380,259083,33126,292229
48381,253025,33104,286143
48382,266758,32895,299668
48383,278281,32754,311051
48384,266575,32747,299343
48385,247432,35568,283014
48386,283107,33065,316189
48387,255774,32871,288664
48388,259411,32778,292205
48389,292666,32784,325471
48390,256565,32989,289575
48391,264302,33323,297638
48392,279019,32739,311773
48393,613538,32778,646336
48394,410873,33025,443912
48395,302960,32985,335963
48396,182193,33024,215232
48397,274924,33282,308221
48398,325929,32942,358886
48399,312066,33347,345428
48400,259224,32828,292065
48401,240656,32715,273387
48402,239779,32719,272516
48403,254423,32879,287317
48404,260430,32988,293432
48405,252533,33039,285587
48406,243687,32913,276616
48407,252206,32707,284930
48408,235466,33321,268801
48409,249863,32952,282830
48410,248644,32994,281652
48411,277668,32069,309755
48412,242050,32966,275031
48413,273799,33306,307121
48414,298350,50016,348379
48415,303366,33756,337172
48416,265936,33317,299274
48417,264582,33222,297820
48418,268485,33275,301775
48419,287595,33003,320613
48420,288031,37602,325650
48421,266640,34696,301351
48422,277947,33085,311047
48423,268832,33286,302132
48424,283947,33772,317735
48425,260317,35942,296273
48426,364656,34721,399390
48427,299057,34813,333886
48428,257197,32862,290081
48429,246221,33918,280151
48430,303076,35165,338256
48431,346785,33980,380783
48432,274887,33050,307953
48433,267499,34212,301726
48434,254154,34660,288828
48435,296426,34251,330692
48436,281141,33879,315035
48437,268652,34794,303461
48438,261676,33615,295308
48439,259756,35956,295732
48440,284944,34281,319244
48441,262125,33725,295865
48442,257155,33067,290237
48443,273283,34020,307319
48444,252410,34538,286963
48445,240269,33534,273820
48446,264720,34612,299347
48447,258619,34132,292766
48448,259287,34760,294063
48449,252371,33242,285627
48450,289944,35421,325379
48451,267630,33862,301507
48452,274853,35740,310608
48453,295186,33372,328573
48454,260831,34323,295225
48455,263284,33255,296554
48456,270418,33398,303830
48457,253395,33232,286641
48458,442152,50746,492913
48459,652387,48706,701142
48460,441662,44545,486257
48461,430472,35710,466228
48462,361295,33636,394972
48463,248594,33868,282484
48464,266595,33371,299987
48465,240422,32940,273377
48466,281018,33171,314202
48467,264478,33117,297612
48468,249482,33233,282729
48469,248012,33140,281167
48470,261291,33432,294738
48471,284375,33032,317423
48472,257919,33284,291219
48473,275060,33046,308119
48474,258813,32767,291595
48475,245462,33548,279025
48476,246507,33250,279771
48477,254542,33243,287813
48478,259751,33324,293092
48479,251055,33878,284948
48480,260322,34233,294571
48481,255030,33576,288618
48482,264291,33872,298178
48483,291995,34013,326023
48484,261315,34106,295436
48485,248629,34458,283102
48486,249382,34994,284392
48487,264972,34264,299252
48488,264486,34759,299262
48489,245578,34430,280025
48490,267594,34255,301864
48491,286349,35998,322362
48492,251261,34528,285804
48493,242928,34668,277610
48494,275822,34662,310500
48495,256786,34833,291634
48496,264721,33827,298564
48497,287874,34439,322328
48498,285903,34445,320365
48499,269596,34718,304328
48500,268345,34010,302372
48501,281081,34984,316079
48502,353055,35261,388330
48503,289788,35527,325329
48504,280631,37499,318145
48505,240136,35581,275745
48506,224450,36307,260791
48507,216486,34704,251217
48508,226801,35636,262470
48509,183482,34685,218202
48510,239800,34991,274824
48511,198841,35051,233929
48512,308718,34172,342925
48513,270025,34071,304113
48514,288952,34303,323268
48515,285532,33736,319283
48516,258989,34001,293007
48517,315190,33726,348932
48518,295474,34119,329608
48519,262775,33999,296788
48520,275070,34164,309250
48521,256950,33450,290415
48522,280663,34273,314951
48523,293585,33900,327501
48524,249624,33390,283031
48525,247145,34506,281666
48526,265113,33513,298641
48527,269441,34486,303941
48528,275438,34544,309996
48529,255313,33805,289134
48530,294290,33781,328088
48531,269870,34261,304147
48532,262003,34232,296250
48533,272410,34049,306475
48534,263910,33899,297822
48535,261500,33189,294706
48536,251414,35266,286695
48537,285840,33793,319709
48538,252450,34003,286467
48539,247769,33525,281310
48540,287732,33933,321679
48541,245958,34409,280382
48542,260437,33911,294363
48543,266207,33977,300201
