iteration,sign_ns,verify_ns,total_ns
20346,303569,41547,345133
20347,371636,41051,412706
20348,301690,40588,342296
20349,359079,40727,399832
20350,309067,41237,350323
20351,309107,40707,349833
20352,305781,39810,345610
20353,307572,40053,347644
20354,302118,40575,342712
20355,302614,40192,342826
20356,351414,40659,392090
20357,286812,40143,326981
20358,307015,40405,347438
20359,350904,40089,391012
20360,308077,40213,348316
20361,313296,39995,353317
20362,312148,40287,352461
20363,297049,40709,337782
20364,311425,40538,351989
20365,309644,39872,349540
20366,310846,39853,350717
20367,313019,40527,353572
20368,316098,40020,356137
20369,337607,39778,377411
20370,307944,40211,348183
20371,298609,39967,338597
20372,341405,40332,381763
20373,395450,40447,435923
20374,307507,40739,348263
20375,315327,39959,355306
20376,313404,40337,353767
20377,312543,40607,353174
20378,317174,39959,357159
20379,344651,40092,384761
20380,305493,40969,346488
20381,366520,40616,407162
20382,311893,40302,352212
20383,314997,39929,354944
20384,309275,40214,349508
20385,297565,40252,337843
20386,307023,40123,347163
20387,303031,39844,342898
20388,339037,40501,379564
20389,327198,39979,367195
20390,297383,40181,337583
20391,326493,40255,366767
20392,301660,40148,341825
20393,302489,40013,342521
20394,302818,40200,343042
20395,303664,40251,343941
20396,293291,40187,333504
20397,294511,39953,334483
20398,348761,39752,388532
20399,308640,40079,348743
20400,314929,40319,355274
20401,334228,40643,374889
20402,311516,40332,351865
20403,313119,39984,353122
20404,358834,39612,398465
20405,388409,40117,428544
20406,334542,39421,373981
20407,319379,40156,359552
20408,324174,39996,364189
20409,335768,40032,375819
20410,325785,41200,367003
20411,366139,39965,406124
20412,338279,40247,378546
20413,391028,41306,432353
20414,313947,39816,353781
20415,318329,39943,358291
20416,312503,40582,353102
20417,305050,39869,344938
20418,312208,39877,352104
20419,315350,39969,355337
20420,346510,40229,386758
20421,413635,40166,453820
20422,316655,40600,357274
20423,337836,39939,377794
20424,298221,40234,338474
20425,322172,39810,362002
20426,309136,40035,349189
20427,312742,40120,352880
20428,305444,40193,345655
20429,303350,40497,343866
20430,326263,39584,365866
20431,316711,39959,356689
20432,306324,40103,346448
20433,338329,39589,377937
20434,308923,40427,349368
20435,304200,39845,344063
20436,347776,40118,387912
20437,367959,40003,407981
20438,329603,40499,370121
20439,318768,39525,358312
20440,334439,39660,374116
20441,328157,39883,368059
20442,326053,40297,366368
20443,351290,39688,390997
20444,331386,40202,371607
20445,385018,40152,425188
20446,311786,40293,352097
20447,311305,40009,351335
20448,312131,40188,352337
20449,307664,39690,347371
20450,309841,39871,349729
20451,302935,39997,342950
20452,349016,40079,389112
20453,421107,39843,460967
20454,306937,39964,346920
20455,340089,39718,379823
20456,298838,39967,338823
20457,366577,40070,406666
20458,311977,39755,351749
20459,305074,40002,345094
20460,303019,40587,343623
20461,313532,39674,353226
20462,331714,40141,371874
20463,377708,39964,417689
20464,324865,40087,364970
20465,330213,39945,370182
20466,317051,40161,357238
20467,311449,40019,351486
20468,363516,40380,403920
20469,384889,39874,424782
20470,318281,42364,360664
20471,319544,39669,359231
20472,314125,39346,353497
20473,318551,39711,358282
20474,318200,39949,358173
20475,344290,39888,384196
20476,320806,39513,360344
20477,371834,39944,411804
20478,311309,40780,352106
20479,316938,40203,357167
20480,300318,39811,340146
20481,307677,42983,350679
20482,318374,40314,358705
20483,301892,40133,342042
20484,346250,40134,386401
20485,313676,39882,353577
20486,296887,40365,337271
20487,335725,39852,375596
20488,296041,40412,336469
20489,322659,40196,362872
20490,305218,39881,345120
20491,302452,40226,342696
20492,291273,40070,331362
20493,302739,40484,343241
20494,335740,39626,375383
20495,358519,40051,398589
20496,308318,39409,347745
20497,332203,39975,372196
20498,304140,39950,344107
20499,312802,40231,353051
20500,336303,40513,376833
20501,369038,40036,409091
20502,307962,40679,348659
20503,300190,40178,340387
20504,306231,40341,346591
20505,307572,39402,346991
20506,300501,40142,340662
20507,344812,40268,385098
20508,302708,40306,343034
20509,350998,40023,391040
20510,302145,40015,342179
20511,301161,39448,340628
20512,302268,40456,342743
20513,299624,40346,339986
20514,308271,39896,348184
20515,304926,40371,345316
20516,343816,39768,383602
20517,296972,40279,337277
20518,300154,39499,339671
20519,328631,40096,368746
20520,289129,40275,329423
20521,362201,40267,402486
20522,300925,40112,341056
20523,293458,40273,333749
20524,296101,40025,336143
20525,296175,39744,335936
20526,331390,39821,371229
20527,360670,39941,400630
20528,303267,40609,343895
20529,336475,40080,376574
20530,311599,39802,351420
20531,299190,39712,338922
20532,347523,40178,387719
20533,368032,39833,407882
20534,307350,38959,346327
20535,773020,58496,831534
20536,432941,41635,474639
20537,430147,41422,471612
20538,425982,41190,467218
20539,445442,40895,486384
20540,408116,41332,449493
20541,449796,41304,491146
20542,399842,41228,441113
20543,408996,41212,450251
20544,390443,41582,432070
20545,335918,39266,375229
20546,302778,38576,341385
20547,306446,39420,345883
20548,352378,38918,391315
20549,300471,38706,339193
20550,317307,38535,355860
20551,360176,39214,399408
20552,297355,38779,336151
20553,426590,51801,478408
20554,389157,40087,429266
20555,358563,38910,397504
20556,333176,40393,373586
20557,331672,38164,369854
20558,349378,40148,389542
20559,329746,39164,368936
20560,315389,39646,355059
20561,320264,39813,360094
20562,331619,39451,371091
20563,345198,39846,385063
20564,382278,40425,422720
20565,402191,40364,442574
20566,360397,40097,400513
20567,334596,41721,376334
20568,356183,39270,395470
20569,335122,40532,375670
20570,325591,40256,365866
20571,359516,39394,398929
20572,319188,38471,357675
20573,360616,42087,402720
20574,358669,42164,400851
20575,341599,41086,382702
20576,385171,40924,426113
20577,420444,39837,460300
20578,365655,40074,405747
20579,343680,41850,385547
20580,385106,41260,426385
20581,336273,40553,376843
20582,342643,40736,383398
20583,343386,41757,385160
20584,346981,41292,388292
20585,341303,40483,381803
20586,351522,41209,392749
20587,353601,40790,394408
20588,337521,43690,381228
20589,336792,40912,377723
20590,352788,40561,393366
20591,337653,39603,377273
20592,333232,40182,373494
20593,410849,39600,450468
20594,398766,39831,438621
20595,357454,40056,397534
20596,423331,39928,463283
20597,449125,39742,488884
20598,388073,40447,428546
20599,361342,40473,401832
20600,383046,42188,425251
20601,390400,40515,430932
20602,377523,40196,417737
20603,372777,39645,412441
20604,346706,40380,387103
20605,390903,40046,430966
20606,334686,40405,375108
20607,377523,40039,417588
20608,365461,40164,405644
20609,348901,40035,388957
20610,342944,40536,383501
20611,338396,40325,378737
20612,373884,40443,414351
20613,352763,40029,392816
20614,340667,40437,381130
20615,310658,46788,357463
20616,317581,40841,358441
20617,344365,40093,384475
20618,320264,40272,360559
20619,328597,40019,368635
20620,340046,40319,380384
20621,329616,39947,369582
20622,310247,40114,350385
20623,325396,40088,365502
20624,335055,40120,375194
20625,303423,40079,343521
20626,315121,42199,357338
20627,318183,40242,358442
20628,344402,39956,384376
20629,388531,40030,428579
20630,326363,39623,366003
20631,302945,39639,342602
20632,324252,40350,364621
20633,319131,42328,361478
20634,315039,40406,355465
20635,324535,39957,364510
20636,319115,40190,359324
20637,458129,40549,498696
20638,457301,42904,500223
20639,396712,40339,437081
20640,347083,40297,387399
20641,324840,40676,365534
20642,334170,40412,374600
20643,324683,40493,365197
20644,356666,43424,400109
20645,368093,39869,407981
20646,330509,39912,370439
20647,457913,40023,497954
20648,340498,41797,382313
20649,335943,39931,375892
20650,331270,39509,370798
20651,330433,40135,370586
20652,343084,40528,383629
20653,326917,39748,366684
20654,350576,39857,390451
20655,333342,39984,373343
20656,325810,40139,365967
20657,352892,40560,393470
20658,329274,39863,369154
20659,320767,39787,360571
20660,374402,39913,414331
20661,403356,40533,443906
20662,361280,40137,401436
20663,330542,39799,370360
20664,334729,39692,374438
20665,351770,40086,391874
20666,340530,39384,379933
20667,355683,39864,395564
20668,340169,39945,380133
20669,381664,39881,421562
20670,339403,40134,379556
20671,334259,40032,374310
20672,326653,40226,366897
20673,330042,40312,370372
20674,318813,39681,358511
20675,322731,41986,364742
20676,372937,40253,413208
20677,323911,40520,364457
20678,333360,39940,373317
20679,363516,40073,403608
20680,309868,40205,350094
20681,347188,39850,387057
20682,321895,40101,362020
20683,310284,42965,353275
20684,318540,40555,359113
20685,318143,40157,358319
20686,352481,40186,392686
20687,326696,40218,366933
20688,313758,40110,353894
20689,350187,40303,390507
20690,324293,39866,364178
20691,314440,40631,355088
20692,368975,40347,409341
20693,400077,40125,440221
20694,334469,40030,374518
20695,339759,39636,379414
20696,319013,40449,359480
20697,340124,40319,380461
20698,318604,39840,358463
20699,349231,40059,389308
20700,323016,40261,363296
20701,362069,39676,401764
20702,314201,39940,354160
20703,374228,40306,414555
20704,316309,39590,355918
20705,390203,40009,430231
20706,310829,39905,350753
20707,318457,40140,358616
20708,357614,40165,397796
20709,310571,39945,350535
20710,316400,40415,356834
20711,350733,40574,391326
20712,312940,40334,353293
20713,325627,39980,365624
20714,314135,40202,354358
20715,311620,41476,353114
20716,316906,40187,357112
20717,311540,40635,352201
20718,347053,39547,386617
20719,322667,40146,362840
20720,308815,40717,349551
20721,541559,42505,584083
20722,351462,40782,392268
20723,331500,40341,371858
20724,368488,40232,408736
20725,373780,40455,414253
20726,337577,40193,377789
20727,320555,40054,360628
20728,460598,56671,517286
20729,549852,42941,592857
20730,450807,43159,494013
20731,489137,42921,532106
20732,492258,98659,590963
20733,580437,96345,676815
20734,460811,96655,557499
20735,543767,99636,643435
20736,496295,100912,597240
20737,464250,99047,563328
20738,479201,106358,585592
20739,481861,98714,580606
20740,511298,99601,610933
20741,480871,102490,583394
20742,446149,100233,546414
20743,432458,99874,532363
20744,380812,100114,480952
20745,390807,99891,490732
20746,400175,98919,499126
20747,390754,97660,488441
20748,426150,98388,524564
20749,354026,97872,451926
20750,361219,98383,459628
20751,370175,97450,467658
20752,359071,95775,454875
20753,354716,95940,450687
20754,357615,95271,452912
20755,366460,95848,462335
20756,374405,102179,476611
20757,437169,98039,535243
20758,377575,95249,472852
20759,371200,96559,467786
20760,357919,98258,456205
20761,404076,97237,501344
20762,381676,100905,482614
20763,371959,95452,467444
20764,350974,96829,447833
20765,412103,95568,507699
20766,346697,93740,440463
20767,368694,95768,464490
20768,347673,95809,443516
20769,351802,94354,446189
20770,345432,96451,441916
20771,350821,96350,447198
20772,409798,95315,505141
20773,354588,98693,453311
20774,347286,95082,442396
20775,368073,94603,462704
20776,449292,95881,545201
20777,339498,95754,435280
20778,358577,95961,454564
20779,343213,96094,439335
20780,454168,95673,549871
20781,344144,95301,439474
20782,494180,95763,589971
20783,350368,95767,446161
20784,346130,96135,442293
20785,352507,95369,447902
20786,346692,95469,442189
20787,349690,95607,445325
20788,368168,95507,463701
20789,414230,95756,510014
20790,343318,99346,442692
20791,369544,95864,465434
20792,339464,95825,435315
20793,386068,96713,482808
20794,360170,95556,455759
20795,406720,95362,502110
20796,357396,94485,451909
20797,407798,94713,502539
20798,341037,93972,435037
20799,355250,95548,450824
20800,350166,95695,445893
20801,348249,94344,442623
20802,341191,95325,436551
20803,338064,100583,438675
20804,393029,95468,488525
20805,338867,94382,433277
20806,345433,95432,440892
20807,372481,94409,466918
20808,344507,95053,439589
20809,343760,95191,438979
20810,344245,96065,440338
20811,356699,94182,450909
20812,499137,60750,559915
20813,442572,51559,494194
20814,477733,43120,520900
20815,513852,42257,556159
20816,443110,42824,485980
20817,458093,42666,500809
20818,428915,42985,471946
20819,419696,42573,462319
20820,389559,40708,430313
20821,382989,40592,423614
20822,312437,40103,352557
20823,313495,40388,353900
20824,313687,39886,353590
20825,326763,40069,366849
20826,323307,39545,362871
20827,308850,40117,348983
20828,324522,39542,364082
20829,363017,40296,403331
20830,311703,39577,351299
20831,325053,40137,365216
20832,338483,40315,378817
20833,307181,39787,346986
20834,318803,40801,359623
20835,314114,39900,354032
20836,348033,39872,387925
20837,333398,40462,373879
20838,317474,40836,358326
20839,339802,40090,379912
20840,309072,40547,349638
20841,322371,40562,362950
20842,325064,41227,366310
20843,317475,41258,358751
20844,440570,42849,483487
20845,322962,40499,363480
20846,314496,41265,355779
20847,334199,41231,375449
20848,316364,40631,357012
20849,310078,40048,350144
20850,314392,40171,354580
20851,313633,39980,353632
20852,361712,40553,402283
20853,394821,41767,436606
20854,319265,40951,360234
20855,327875,41821,369715
20856,317096,42316,359430
20857,321831,40971,362819
20858,324122,41018,365159
20859,330953,40675,371646
20860,315208,40862,356089
20861,393952,41026,434996
20862,306237,41624,347879
20863,322899,40276,363194
20864,445807,41393,487226
20865,391251,40886,432154
20866,349504,42075,391599
20867,327118,40812,367949
20868,378676,40803,419496
20869,326212,40721,366952
20870,310787,40813,351619
20871,327490,40036,367543
20872,312234,40737,352990
20873,318715,40701,359432
20874,318968,40312,359299
20875,310486,40153,350658
20876,385476,40546,426041
20877,318350,39939,358313
20878,313886,40162,354066
20879,317183,40801,358003
20880,306292,40283,346593
20881,308188,40319,348523
20882,314399,40190,354608
20883,314361,39481,353861
20884,308161,40131,348309
20885,393932,39571,433521
20886,309202,39517,348738
20887,321327,40129,361473
20888,316659,40252,356928
20889,315813,39704,355536
20890,312979,40269,353267
20891,319059,39898,358975
20892,304287,39828,344132
20893,366093,39704,405815
20894,318106,39656,357781
20895,309198,40053,349268
20896,379139,100569,479726
20897,420672,98303,519009
20898,390507,97695,488234
20899,368925,97537,466494
20900,413307,96596,509934
20901,383199,96110,479337
20902,387856,97802,485693
20903,380623,94837,475492
20904,364326,95142,459501
20905,360903,97597,458529
20906,373120,96168,469319
20907,384553,96608,481189
20908,398561,97308,495902
20909,367226,97849,465108
20910,389055,97956,487043
20911,364839,96265,461135
20912,372434,98275,470741
20913,370690,96945,467666
20914,365309,103990,469327
20915,371932,97347,469312
20916,380013,96337,476383
20917,449554,95330,544920
20918,369905,102027,471958
20919,362175,95806,458014
20920,363023,97259,460310
20921,402224,98159,500415
20922,381588,98907,480527
20923,415690,97369,513089
20924,372102,97962,470092
20925,414231,96247,510509
20926,352247,97095,449374
20927,365807,95039,460880
20928,359691,96483,456203
20929,368696,97356,466079
20930,366719,96818,463570
20931,363595,96313,459940
20932,410139,96528,506700
20933,355529,95326,450885
20934,358703,95849,454585
20935,342596,99592,442219
20936,345291,95864,441189
20937,343318,96450,439848
20938,862492,96253,958773
20939,382980,97205,480216
20940,465523,96473,562029
20941,368715,95822,464565
20942,353751,96150,449929
20943,371681,94988,466697
20944,360722,95929,456679
20945,361996,96215,458237
20946,361166,96164,457362
20947,362324,95133,457488
20948,351512,96492,448032
20949,434596,95890,530515
20950,435100,96169,531302
20951,381711,95529,477273
20952,399264,96746,496042
20953,388238,99727,487999
20954,395372,96566,491969
20955,373680,100910,474619
20956,394177,95973,490182
20957,434129,102854,537015
20958,375877,96844,472751
20959,354742,102253,457029
20960,369673,96409,466115
20961,360778,97372,458178
20962,380756,96861,477645
20963,371635,96724,468391
20964,412000,95730,507759
20965,345782,96478,442292
20966,371785,96980,468791
20967,345864,94774,440671
20968,337056,95002,432091
20969,345451,94793,440272
20970,336842,100188,437058
20971,359694,96348,456068
20972,451441,99666,551139
20973,352488,95355,447876
20974,338950,95896,434876
20975,347377,94962,442366
20976,356064,97021,453113
20977,375892,95134,471059
20978,352073,96342,448448
20979,353163,96494,449693
20980,349413,96102,445551
20981,393686,94961,488676
20982,348464,94627,443117
20983,329649,98666,428345
20984,352830,96710,449568
20985,342742,93770,436548
20986,350884,96479,447393
20987,333957,96274,430260
20988,348801,95502,444331
20989,384341,96082,480456
20990,347865,95415,443310
20991,349731,95471,445238
20992,333567,101128,434723
20993,366922,96345,463300
20994,347201,96197,443434
20995,355836,96265,452134
20996,377219,96604,473854
20997,338413,96105,434550
20998,426786,95638,522456
20999,335845,95246,431126
21000,328079,94639,422746
21001,336160,95505,431693
21002,338054,95299,433385
21003,343939,98883,442848
21004,458731,94390,553154
21005,337949,96515,434492
21006,520692,57119,577844
21007,439869,48363,488291
21008,414199,43111,457355
21009,411117,42833,453996
21010,417962,42710,460718
21011,411340,42401,453788
21012,419156,42927,462130
21013,360880,40470,401397
21014,317254,40181,357476
21015,310401,40038,350458
21016,297990,40137,338145
21017,322430,39748,362197
21018,321155,40521,361694
21019,321960,40075,362055
21020,309968,39653,349639
21021,362963,40548,403529
21022,306162,39890,346077
21023,317018,40407,357444
21024,300605,40940,341562
21025,303329,43971,347319
21026,314617,40871,355507
21027,300454,40261,340734
21028,347357,40273,387649
21029,306584,40190,346791
21030,413941,40233,454193
21031,362089,41306,403414
21032,302415,40140,342572
21033,304959,42943,347921
21034,310710,40869,351597
21035,303186,40059,343264
21036,335856,40764,376638
21037,305428,40519,345971
21038,341124,40278,381419
21039,317952,40705,358680
21040,307383,40858,348267
21041,337522,40996,378536
21042,330145,42236,372407
21043,311594,41187,352806
21044,355795,44082,399903
21045,339893,41126,381037
21046,307956,41023,348997
21047,314403,40948,355379
21048,311532,41468,353018
21049,309648,40871,350545
21050,344463,41190,385672
21051,351617,41387,393030
21052,312911,40650,353587
21053,392155,41096,433268
21054,334919,41297,376240
21055,331363,40763,372143
21056,330245,40668,370939
21057,307089,40459,347566
21058,318983,41169,360171
21059,320848,40586,361459
21060,342480,40152,382653
21061,323806,40783,364613
21062,321416,40532,361974
21063,340680,40317,381021
21064,308365,41390,349783
21065,310132,40847,351003
21066,307796,40152,347965
21067,308235,39945,348205
21068,301238,40193,341458
21069,319792,39937,359745
21070,385672,40082,425780
21071,459351,60548,519923
21072,446430,42813,489303
21073,494020,42822,536887
21074,423818,42352,466220
21075,435106,42713,477864
21076,502994,43129,546168
21077,495095,43036,538176
21078,365725,40718,406488
21079,409611,46019,455661
21080,345535,40015,385567
21081,426847,43641,470505
21082,480084,42549,522680
21083,441782,40628,482456
21084,343777,39747,383558
21085,373497,39794,413308
21086,311537,46529,358084
21087,384078,98252,482347
21088,405173,104731,509936
21089,405800,97516,503349
21090,391951,104379,496363
21091,417333,97301,514668
21092,497000,98559,595592
21093,459624,98800,558456
21094,433509,98559,532103
21095,563875,99978,663888
21096,472252,100449,572732
21097,412797,100103,512933
21098,479593,98024,577648
21099,394577,106974,501584
21100,423885,98185,522103
21101,382613,106539,489186
21102,538408,98728,637188
21103,401498,99488,501020
21104,391699,98906,490636
21105,549671,97081,646786
21106,388212,97272,485520
21107,391255,99434,490723
21108,519137,96450,615620
21109,524649,97601,622282
21110,377046,102631,479709
21111,529145,97438,626620
21112,379155,97030,476219
21113,384943,97131,482107
21114,379581,97462,477077
21115,526729,96738,623502
21116,375936,97122,473092
21117,426122,97136,523293
21118,379249,95652,474934
21119,387589,97197,484821
21120,435173,98375,533580
21121,382914,99382,482330
21122,380503,96867,477404
21123,375550,97378,472963
21124,427177,96386,523596
21125,438964,96218,535213
21126,382055,97793,479882
21127,452239,97185,549456
21128,450811,97906,548752
21129,376188,98106,474329
21130,427218,95632,522883
21131,381207,97730,478970
21132,439529,94967,534530
21133,371379,97572,468984
21134,421129,97369,518532
21135,377341,96730,474104
21136,377650,96914,474597
21137,484327,96816,581177
21138,375383,96679,472095
21139,378998,96701,475732
21140,569563,96445,666043
21141,498249,101400,599682
21142,375468,96826,472329
21143,450935,102208,553178
21144,373053,95673,468759
21145,374843,102693,477569
21146,379787,96843,476663
21147,415490,103845,519366
21148,377082,97124,474240
21149,421444,103439,524914
21150,378450,96994,475484
21151,378042,97496,475572
21152,474640,95937,570610
21153,371826,105097,476959
21154,375736,96770,472540
21155,370212,95371,465617
21156,431278,97605,528917
21157,426126,101384,527542
21158,395822,96595,492452
21159,440525,103175,543733
21160,449315,96673,546022
21161,374359,102641,477034
21162,455512,98195,553742
21163,386529,96546,483108
21164,381605,97459,479098
21165,375878,100535,476445
21166,434902,96473,531410
21167,376811,102720,479566
21168,386887,96047,482970
21169,392182,100171,492386
21170,385474,97322,482831
21171,622026,96857,718918
21172,445923,96678,542632
21173,463171,97448,560653
21174,405246,96416,501698
21175,438009,97527,535570
21176,389204,96768,486004
21177,404113,96844,500991
21178,408269,96104,504405
21179,444127,96558,540719
21180,409506,96993,506534
21181,482236,98299,580568
21182,429289,102134,531457
21183,435892,98156,534082
21184,508526,98220,606780
21185,422778,96782,519594
21186,427225,97035,524292
21187,407093,95902,503030
21188,460707,96702,557442
21189,458237,96895,555166
21190,408512,97049,505595
21191,519262,97096,616419
21192,450380,96400,546812
21193,380554,101155,481744
21194,448890,96886,545812
21195,375756,132500,508289
21196,521301,45655,567020
21197,364468,49091,413606
21198,559924,44110,604069
21199,356922,41537,398508
21200,398900,43726,442660
21201,495676,46490,542214
21202,398718,43963,442716
21203,348673,41795,390516
21204,631470,43919,675420
21205,435800,48797,484643
21206,320273,41005,361320
21207,426831,40818,467666
21208,312422,41050,353493
21209,327063,41420,368501
21210,306299,41764,348082
21211,667884,41205,709109
21212,482276,40997,523291
21213,485376,42408,527802
21214,345378,41497,386895
21215,472837,41323,514179
21216,367165,45172,412356
21217,341764,42094,383879
21218,318802,40871,359694
21219,321051,42600,363669
21220,362581,41794,404393
21221,324074,41174,365268
21222,319931,41948,361897
21223,364897,42997,407914
21224,456904,43107,500029
21225,334753,41913,376687
21226,328141,41917,370075
21227,325664,42433,368116
21228,397078,42194,439293
21229,322098,42132,364249
21230,374305,41882,416204
21231,308555,41557,350130
21232,316192,41688,357897
21233,366685,42115,408819
21234,311058,41394,352472
21235,328179,41924,370123
21236,366741,41948,408708
21237,326345,41863,368227
21238,320239,42944,363202
21239,327155,42773,369947
21240,344188,41829,386036
21241,336719,42790,379529
21242,317540,41928,359487
21243,440472,41778,482270
21244,310874,41648,352540
21245,373383,41789,415192
21246,312262,41778,354059
21247,308201,41604,349824
21248,332636,41838,374493
21249,303944,41630,345594
21250,308277,42075,350373
21251,317867,41579,359467
21252,351309,41658,392987
21253,325162,42311,367492
21254,313467,41042,354527
21255,420860,41944,462823
21256,401275,42429,443723
21257,323136,41566,364721
21258,320100,41942,362061
21259,311244,41334,352597
21260,340951,41844,382814
21261,312327,40749,353096
21262,314082,41440,355541
21263,301366,41877,343262
21264,310410,41915,352343
21265,418333,41843,460195
21266,304674,41971,346664
21267,370439,41316,411773
21268,478949,42120,521086
21269,441936,41848,483803
21270,318358,41435,359811
21271,434546,41963,476528
21272,315567,41494,357080
21273,323426,44431,367876
21274,329513,41519,371051
21275,475948,40549,516515
21276,403231,42922,446172
21277,401058,42073,443166
21278,312483,41846,354348
21279,313011,40796,353903
21280,326517,41703,368239
21281,312656,41685,354358
21282,315239,41242,356500
21283,309107,42201,351334
21284,363180,41233,404432
21285,326658,41935,368612
21286,312928,41792,354739
21287,480669,41617,522304
21288,432742,41473,474234
21289,310460,41010,351496
21290,332477,41612,374109
21291,533969,100862,634850
21292,478385,101517,579934
21293,367599,97525,465167
21294,498422,99784,598234
21295,369286,96785,466100
21296,346989,94555,441574
21297,514947,95624,610601
21298,350116,100181,450325
21299,384689,96641,481358
21300,545215,96150,641394
21301,491532,97166,588732
21302,369881,94938,464852
21303,512971,94938,607945
21304,360235,93941,454207
21305,370106,98016,468155
21306,359689,98212,457937
21307,524336,96832,621203
21308,365445,95811,461291
21309,406822,96787,503636
21310,374447,95438,469921
21311,370296,97021,467349
21312,382877,95957,478866
21313,370943,97505,468480
21314,371619,96896,468545
21315,376778,96734,473547
21316,410706,96935,507669
21317,403046,95295,498369
21318,388174,98598,486799
21319,496674,98092,594798
21320,485205,97162,582395
21321,389420,99271,488722
21322,371044,96975,468054
21323,376581,98150,475021
21324,472366,96623,569019
21325,358379,96541,454948
21326,492766,97205,589997
21327,363990,94405,458429
21328,357989,97382,455407
21329,453523,95990,549541
21330,346785,96885,443697
21331,339386,96169,435584
21332,469843,97038,566908
21333,429996,95566,525593
21334,349478,95298,444806
21335,414324,96456,510815
21336,346969,95479,442475
21337,358622,95620,454270
21338,349326,103303,452664
21339,424295,96727,521054
21340,356438,101022,457488
21341,392782,95256,488070
21342,338440,95933,434401
21343,360619,96183,456831
21344,347253,96586,443878
21345,346733,95118,441884
21346,339363,96062,435457
21347,345665,95395,441088
21348,378638,95606,474272
21349,338788,96052,434868
21350,353657,95980,449667
21351,447360,96416,543809
21352,404835,95291,500159
21353,340155,101171,441352
21354,348463,95132,443627
21355,340386,94718,435132
21356,472677,95528,568235
21357,340650,94766,435445
21358,405451,96425,501904
21359,346539,97116,443683
21360,348747,96930,445705
21361,385731,93908,479666
21362,347928,95226,443180
21363,346863,95063,441952
21364,405022,96181,501231
21365,420626,93591,514246
21366,349552,94503,444084
21367,363658,93643,457330
21368,350091,100278,450397
21369,359837,96000,455864
21370,362451,96235,458717
21371,484787,95901,580717
21372,354804,98841,453679
21373,411274,95466,506767
21374,339892,95516,435437
21375,354869,96173,451070
21376,339917,96253,436203
21377,355204,96103,451335
21378,342755,95058,437841
21379,343972,94298,438298
21380,383866,94616,478510
21381,335467,100355,435848
21382,355068,96249,451345
21383,439176,100181,539392
21384,397371,93803,491216
21385,343629,101243,444900
21386,345524,95673,441230
21387,342292,95811,438132
21388,388675,96731,485435
21389,396389,94597,491021
21390,493153,95875,589058
21391,353140,95113,448281
21392,362714,94543,457290
21393,476585,95542,572158
21394,342698,94412,437137
21395,336974,95784,432786
21396,496135,95369,591531
21397,438995,95893,534916
21398,345262,95258,440548
21399,434493,95380,529900
21400,340579,95875,436482
21401,344828,94143,438999
21402,344717,93504,438253
21403,482416,93879,576323
21404,337597,94900,432524
21405,383818,95139,478985
21406,346976,94613,441624
21407,345627,96235,441888
21408,337428,101284,438745
21409,346059,94587,440675
21410,330408,95664,426100
21411,496899,95504,592432
21412,380450,94874,475359
21413,343020,95332,438388
21414,347293,95623,442947
21415,431676,95577,527286
21416,448695,94840,543564
21417,351355,95636,447019
21418,335606,95263,430901
21419,344506,94926,439463
21420,380636,92512,473183
21421,352620,95868,448516
21422,542545,96195,638773
21423,369181,95639,464852
21424,355468,95971,451471
21425,501469,94923,596418
21426,343169,94854,438047
21427,343786,95713,439527
21428,501672,95609,597309
21429,455467,96762,552257
21430,338857,95648,434531
21431,483130,96535,579692
21432,337280,95676,432982
21433,344773,95656,440457
21434,339959,95980,435965
21435,486397,96142,582566
21436,332974,96228,429228
21437,389620,96683,486329
21438,340323,95652,436007
21439,338932,101183,440146
21440,363001,95678,458705
21441,339601,95175,434809
21442,346618,94496,441147
21443,440808,94810,535646
21444,385593,95558,481180
21445,346054,95741,441828
21446,345656,96424,442114
21447,487275,95524,582830
21448,436591,94754,531374
21449,336692,95537,432256
21450,356330,96627,452985
21451,343784,96191,440007
21452,386333,96321,482687
21453,341641,96166,437836
21454,486044,95763,581833
21455,345779,95369,441175
21456,338276,99179,437481
21457,490487,94567,585080
21458,342812,96135,438975
21459,342926,94846,437805
21460,499818,96089,595933
21461,450866,96122,547016
21462,337127,95589,432742
21463,475730,93978,569734
21464,337957,96145,434128
21465,342738,95890,438659
21466,339527,99439,438994
21467,429924,95858,525810
21468,338383,96031,434442
21469,393649,95720,489397
21470,335978,96322,432327
21471,337735,95972,433739
21472,361777,95735,457538
21473,361125,95069,456227
21474,343928,95932,439892
21475,457465,95396,552887
21476,381416,96478,477921
21477,353574,96869,450471
21478,494598,100576,595207
21479,924042,96257,1020332
21480,710194,95122,805347
21481,845613,95286,940930
21482,786480,96775,883288
21483,690923,96232,787184
21484,587654,95353,683038
21485,426310,95853,522191
21486,447305,96939,544275
21487,374403,95767,470205
21488,380485,96368,476881
21489,444836,95859,540726
21490,471773,100996,572801
21491,420049,96876,516956
21492,470449,95179,565661
21493,407387,94606,502021
21494,364437,99118,463585
21495,426689,96255,522976
21496,358812,100424,459267
21497,370076,95376,465487
21498,366263,95540,461835
21499,793964,94672,888668
21500,484247,97298,581573
21501,461699,99539,561272
21502,411454,94546,506034
21503,363755,95422,459208
21504,360125,94786,454939
21505,372813,95630,468476
21506,372371,96948,469349
21507,395432,94950,490414
21508,419152,95254,514439
21509,408192,96406,504626
